petition_uid,should,people,their,government,there,children,would,being,which,public,years,british,referendum,health,these,other,change,allow,after,child
fd548a64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82365d6a,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
69d25c40,1,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
55163f2e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ddc79de8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6af2a778,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
dab3bd21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4fbee71c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f05a5fa1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3d87b6f6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0a85e377,0,0,1,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
60685d5c,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23b5ec3c,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
613e6af3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ab1df005,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0
d426e61b,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a68502a2,0,1,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
f2fa3e5b,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
67c98f47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21ad3c3c,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
fc7da465,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7b483eca,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
eac5da2c,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
525a721d,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a6eb575b,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
6950f08b,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
bedf669b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
c4f0517c,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0f3025de,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070094cb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685ab7f3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6319ec9f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23b0bf29,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
85753cab,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e0107697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d26a815a,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
c09a9b8d,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d442068e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92e79e64,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cefb3d4b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e2a39ee3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2bb537e4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ce8de3fb,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
c32d7480,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36dce6d5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2f47dde1,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
dae77ea2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7fc1621d,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9e45b5d8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
f68e0cd4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
038bb5ac,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7ea074c5,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
b62f5a2f,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
30bddc45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4554b3d9,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
98faec7c,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d96b543a,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
d5b880f3,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0
6732c369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35cdde43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53025d8c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66c0e50f,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
547bc779,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1b1b8754,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
0a3e6b62,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0cad0d3b,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
23cc5efc,3,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,2,0
f661e553,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ecbf9a7d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87aba641,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bb7718e0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5795a8d1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42402524,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3555560e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0e4bab49,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0
5e17bbe1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6d35b876,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18bf41bd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6da9bb3b,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10791fbc,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
20cc710d,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a3905c73,0,2,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
b67ed37d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aaf42023,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128492b6,0,0,1,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0
39c3e7cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b013b92,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
62293891,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ff7f1e3a,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
172615b7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3b48be3f,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
5fa10cc0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
d6d7e42f,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0
1057ca59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4643fb51,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
823a027f,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4aad354f,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1cefbaa2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ccae0c67,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9cae2b8d,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68439b13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2e087e78,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d3989b7a,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bb5bf9cc,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
360d797a,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f25db27f,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2e218fdc,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
b808af2b,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
98cc4068,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4d3829f5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85f2b314,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
aa39e727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de4fbc31,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
c642dc62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347d3f6f,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7afbf84b,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad8dfdef,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
7f3a804e,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395d73ab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87465d97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a830022d,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a668ba1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cb56ef87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
53f24c21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
a4c0b1ce,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3584c4d6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
e91a8a44,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0
eeb25a64,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
b992469f,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2a324730,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6c67dbb7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ce071d1d,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
9c673bab,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72d0ae7e,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
b25b9dc0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
a9c1b95b,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0
052e2eab,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
f0a1d07a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24cbdf51,0,1,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
4bdda771,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
990c8a6b,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
f42e7ee9,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
d8d2d1ba,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ea2a8b0c,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5d9aad29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dd482f3b,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
835ca4c9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95c85db9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
bb696b14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b806b632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
bb8c8c19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fd52b6d6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acded926,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f81ebecc,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
560be2a5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0014a1b5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
cba3a4a5,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
8258661e,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0a7048b4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
69c98a08,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6af7f0b5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2f26936c,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
636ae001,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
76aa2c60,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0d0eb0df,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9ca061af,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
69bcd067,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
31d4b739,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41557f2f,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
36e4989a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b37a8e3e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c271bc14,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
4e26555d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
f8d7a547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
dbe9dc78,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
f5a4d05e,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75d5764b,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
f194e540,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
98afd78b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038b662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70b86689,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
91ca6fd0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
3ffc46e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5732c2e6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ee471fa8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560d389b,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
fbeb5b16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203e18aa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cd8b767e,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c7646de4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98a80b0d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
932c09c4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37ab6423,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
ba4a34b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89a66767,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3db8a589,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
f6436a16,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
bfe9b476,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
22abe760,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1ca563e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ff6c4b0c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3438837b,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
bce99284,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468bc8c2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2fc76c8a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9284f18c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52b5784f,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ae67b6b1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9170a4c1,1,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0
418f1364,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
ccb531d1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7c7bed84,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4bc64218,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
080eafc8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
17b7e460,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0
2e7afdd2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
032cd024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43ec505e,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3d3acfcf,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741e8d0a,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
792900e6,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
bf0f0491,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
93c45a53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
f88df360,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516ecb2e,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
85bdeb7b,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
49b32bf0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9c6d1a44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98fa252e,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1c264c4d,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e10585f6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e8e22674,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8057010b,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7d2c29dd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372a9843,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70551d83,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
ebb68498,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81b2b87d,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ebd67453,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0
f6d5171e,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6e2ee7a3,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6fe8da56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7a283a23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c43d0daf,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0
8c4a0fcc,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
66cb64ae,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
e5ff9af1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
f04fc84a,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
a8d99ded,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ae591488,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
cbbedcf4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304c19d3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ff638ad5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8c8b7b13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ee79b3ee,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
b2c392f4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
c6a311dd,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
8cc4d4a2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09a0a9be,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
9d05a8ff,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
eb385b94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a45d997,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
48fecef9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
620274bc,0,0,0,2,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0
6c3e849a,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
d8d52f48,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
cf0d0d2e,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6ba1634a,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6768d89e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e4e76342,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9ed912ed,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
44ad18f7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8834980e,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
818a2495,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2af451a0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
573164ae,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5cc97fb8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188872b9,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
fac0daf6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ad1b0f8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
3f610737,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
970e2272,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89f1218f,0,2,1,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0
7660fe77,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6cc75150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f536f588,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7fd38ac7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8d56bff1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0
81c8cd04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
99f797d4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
f3cc8812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4b1fcc51,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2a96e57d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
09f8c842,0,0,1,2,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,1
2eba21ce,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
d9024c96,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
c95683b6,2,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
3fc4bd61,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0a5f7670,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
