petition_uid,should,people,their,government,there,children,would,being,which,public,years,british,referendum,health,these,other,change,allow,after,child
89f73a60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16ccf776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8490042f,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0453e25b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e182abcc,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,1,0,1,0
51cbc640,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
3042a753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0138a14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cebf9904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f02f4e2b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
f02b8b62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
394b107d,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0
b1f0d4f6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2251b5bf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8de5016e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3b24ab85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74f52db0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
e88a5a69,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
78488b20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
08ad2adf,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
fe57d1d4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0
651bc3e9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ae0d7a5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3ad68eb4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c5736eb4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44a0fbdb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11d5ecc4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6b44e658,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5b69c2f2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
f220b830,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
c537525b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0cfcc5e8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5ef73cda,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53bcbc1a,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
36857ed1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d78aee7c,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
eb8cd0b4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a850f56b,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0
516f6db7,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ae1d74f7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
af7e7b93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369f5e36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
53912e59,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1
44940cb1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18aacb5a,1,0,1,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
9e7a695f,0,1,1,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0
19b3fdc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
08e9d3b5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87028a68,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ed352972,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
3382ae0a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373f8f44,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
749aa16f,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
d0512fbd,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
c78bb04f,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
c62fe1ce,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
81e5407d,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
c29513b6,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
e7dd1d56,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16b91bb2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1ab678f3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
77ff35d6,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
5b6ad83d,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9bb25233,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0
7b0c3d28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
d9b4234a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75904dce,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2
5a892619,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
8d0544dc,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
4db91091,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3879e063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748809fb,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
540ef3de,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
e1cc9bbc,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0
984a7bc9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9c8be6e8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9f3b1248,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
5355c7db,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
18a7655f,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
a799e59b,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1b0e9342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
b8fa7818,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
d5fea067,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169fa517,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ca6eade7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
659560bf,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
708ffd69,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10a9f017,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8cda24b3,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0dce1486,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
e99884ed,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1bae567c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f8a0c2c9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27e2b253,0,2,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1a8e2113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ddcdfc15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7ba97189,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
3d96d837,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7766972c,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9d3779da,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6c13c4b0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
8398f6d6,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0
698100f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d47ad472,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b1b862a3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6188d3b2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
b0be334a,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b9c9f1a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
e13d9d2b,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4646464f,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7a186e05,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
72022170,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0e1364b4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0486b69e,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556b8330,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f2c6e522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
c3530f48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56682697,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0
0e1427f4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
72592f98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9b7b9098,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
c8017355,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23725547,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c9179488,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1105e680,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0
7787fcc5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1d7579a6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
d3fa2da8,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0
98efc438,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
fd14cead,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72f5d570,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
e65f82a5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6799ff2d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43424a15,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f18201af,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a197a09d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
03e8d93e,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19305b51,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ec80915,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241982ee,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09872704,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
154e1abd,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ae224209,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5701c26e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
4111210d,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
697db560,0,4,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0
712ae717,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
9bbbed4c,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
812ff185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16be70fa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2f05a327,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
087ef4bf,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
7cba896b,0,1,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,1,0
0607bc91,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2
8c8c7439,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1ae1ef18,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ef766a0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0
7c20f4d1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00ad95e7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12f4ebfb,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0
a3e3c8ab,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39fa2957,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
be397043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85625c8e,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
bb11d604,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
b1afe6bc,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
59960152,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4b9b1ff8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ad461934,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5b0d30f8,0,1,2,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
5ba4c4b2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
40ee06ca,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
052f25b9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0
9694c6f3,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
d7621a19,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
dab4b262,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
3f9dd122,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4c0399c3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
721e8ee6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
118d5ef2,3,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
171597ce,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4a326139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e0ca5218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67cb09af,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d355151b,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0
9fb5a218,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
c97ef7fd,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25f6b3df,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7d4fdb2d,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
900b0201,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
d706bcd0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cb1a8951,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
cadbbda1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c52d8023,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aed71060,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272b229b,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
572a48ff,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0
1f8bd954,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
19cc3991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c917184a,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2d12ffdf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4c214597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0383f958,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25fd2b64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dc3c9ea4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1d0762e1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8ec3d3c2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
b5055da4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
077c0878,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
408d01a2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982e39ce,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45ca7292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a0fb9cf3,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0
65d451d2,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
90305c84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6d41418e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7c308466,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
17410408,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
cdd061b9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07a60a5a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f8dee167,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
16a45e63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
f5d8f182,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d16fc303,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1
40d8aedb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e563ba8b,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8b6b7195,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0
4bf812b4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9550a20f,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
4ff30b7f,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e2ce5a21,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
c47c8612,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d27c8afc,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9cf8b41f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81b65a34,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
f2675752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
f9ea5c4a,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ca858d16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
73b05793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60df30e0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3b42ca5a,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c00797c5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
d46d7c49,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
c020c56b,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
e32782ed,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2104a1a7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
ba09b5d7,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
d6df4455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
f7c3eb5b,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9d83aa5d,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2273718a,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
271dc1c3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
d90d1a2b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3fd94d08,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
4fba9ac5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7d6e011b,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
f55681d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
91912b7f,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1328a24a,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638fedfc,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
277eb7cc,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ded4fbfe,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0afa4c5e,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
b4beed7c,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
de3f8cfe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4a4f9bdf,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a2c9dcf2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2fc65d06,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
ecb8f245,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
58787309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
94f3f015,1,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0
c96f2b48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7fd644b6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35ebdf46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
c51044e1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
94150c84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5b4fe7bb,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3cd6f3ed,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
206129ea,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
52d09602,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
99ca59a4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8308c444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b3d239e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21128b24,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
af3b2562,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0a8f264d,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
f4e04183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
aa611d75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8d53110d,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272076f0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0c5e944c,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
a62aad05,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
71ae3eb1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3809a2fb,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33ff3fd8,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
c72826a6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
81a4e089,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c4dd3959,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
c230aea3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
